# ell, Primary TT,Primary TE,Primary EE,Cross TT, Cross TE, Cross ET, Cross EE
97 2.6087427975e+03 -2.1281441192e+01 7.3427866221e-01 -1.1068813820e+00 -3.7711082937e-01 2.2525166561e-02 9.2082125145e-03
98 2.6395806900e+03 -2.1939852115e+01 7.4949237940e-01 -1.1488578690e+00 -3.8392128160e-01 2.2963058217e-02 9.3318745138e-03
99 2.6704934390e+03 -2.2601937171e+01 7.6457048684e-01 -1.1919829093e+00 -3.9055726298e-01 2.3407990942e-02 9.4507358653e-03
100 2.7017046639e+03 -2.3263259363e+01 7.7951288964e-01 -1.2362889069e+00 -3.9701013694e-01 2.3860408801e-02 9.5646049264e-03
101 2.7330665679e+03 -2.3926810088e+01 7.9437892229e-01 -1.2818082602e+00 -4.0327126791e-01 2.4320755746e-02 9.6732900942e-03
102 2.7649513404e+03 -2.4590380951e+01 8.0901992812e-01 -1.3285733623e+00 -4.0933202134e-01 2.4789475611e-02 9.7765998061e-03
103 2.7967654863e+03 -2.5254734947e+01 8.2351010364e-01 -1.3766166007e+00 -4.1518376369e-01 2.5267012119e-02 9.8743425394e-03
104 2.8288069143e+03 -2.5916920950e+01 8.3784936455e-01 -1.4259703573e+00 -4.2081786245e-01 2.5753808874e-02 9.9663268114e-03
105 2.8610021167e+03 -2.6578444902e+01 8.5196334576e-01 -1.4766670089e+00 -4.2622568610e-01 2.6250309371e-02 1.0052361179e-02
106 2.8934261546e+03 -2.7238584296e+01 8.6592625196e-01 -1.5287389270e+00 -4.3139860416e-01 2.6756956993e-02 1.0132254238e-02
107 2.9257826724e+03 -2.7895873851e+01 8.7958944007e-01 -1.5822184780e+00 -4.3632798712e-01 2.7274195013e-02 1.0205814624e-02
108 2.9585181512e+03 -2.8551076852e+01 8.9302712032e-01 -1.6371380230e+00 -4.4100520652e-01 2.7802466600e-02 1.0272851009e-02
109 2.9914105218e+03 -2.9202728146e+01 9.0616493871e-01 -1.6935299186e+00 -4.4542163486e-01 2.8342214818e-02 1.0333172104e-02
110 3.0243862831e+03 -2.9849362643e+01 9.1900282756e-01 -1.7514265164e+00 -4.4956864567e-01 2.8893882634e-02 1.0386586655e-02
111 3.0575201779e+03 -3.0492475424e+01 9.3161495039e-01 -1.8108543806e+00 -4.5343826479e-01 2.9457803220e-02 1.0432930539e-02
112 3.0908113707e+03 -3.1131288172e+01 9.4392668626e-01 -1.8718169396e+00 -4.5702512430e-01 3.0033870865e-02 1.0472148047e-02
113 3.1243329860e+03 -3.1764268570e+01 9.5593764546e-01 -1.9343118350e+00 -4.6032450863e-01 3.0621870073e-02 1.0504210596e-02
114 3.1579352990e+03 -3.2390627208e+01 9.6757315752e-01 -1.9983367040e+00 -4.6333170317e-01 3.1221585267e-02 1.0529089635e-02
115 3.1917657194e+03 -3.3010317587e+01 9.7898140526e-01 -2.0638891801e+00 -4.6604199428e-01 3.1832800798e-02 1.0546756642e-02
116 3.2256002402e+03 -3.3622550451e+01 9.8993915670e-01 -2.1309668929e+00 -4.6845066929e-01 3.2455300947e-02 1.0557183121e-02
117 3.2597348394e+03 -3.4226536623e+01 1.0005203166e+00 -2.1995674685e+00 -4.7055301648e-01 3.3088869933e-02 1.0560340603e-02
118 3.2940197944e+03 -3.4822972678e+01 1.0108730759e+00 -2.2696885299e+00 -4.7234432510e-01 3.3733291919e-02 1.0556200639e-02
119 3.3283053831e+03 -3.5409583931e+01 1.0208484941e+00 -2.3413276965e+00 -4.7381988531e-01 3.4388351021e-02 1.0544734802e-02
120 3.3627390176e+03 -3.5986324288e+01 1.0302976334e+00 -2.4144825853e+00 -4.7497498820e-01 3.5053831314e-02 1.0525914682e-02
121 3.3971709762e+03 -3.6553147740e+01 1.0395172595e+00 -2.4891508101e+00 -4.7580492577e-01 3.5729516838e-02 1.0499711885e-02
122 3.4316743878e+03 -3.7109265528e+01 1.0482098726e+00 -2.5653299823e+00 -4.7630499091e-01 3.6415191608e-02 1.0466098028e-02
123 3.4662480978e+03 -3.7654631817e+01 1.0564493927e+00 -2.6430177109e+00 -4.7647047737e-01 3.7110639621e-02 1.0425044737e-02
124 3.5008909515e+03 -3.8186229522e+01 1.0643097425e+00 -2.7222116027e+00 -4.7629667978e-01 3.7815644864e-02 1.0376523644e-02
125 3.5355275108e+03 -3.8706241490e+01 1.0717162796e+00 -2.8029092626e+00 -4.7577889356e-01 3.8529991322e-02 1.0320506383e-02
126 3.5702309041e+03 -3.9213879320e+01 1.0787429312e+00 -2.8851082934e+00 -4.7491241497e-01 3.9253462986e-02 1.0256964590e-02
127 3.6049256927e+03 -3.9708354704e+01 1.0852407758e+00 -2.9688062964e+00 -4.7369254102e-01 3.9985843862e-02 1.0185869894e-02
128 3.6396107213e+03 -4.0188879423e+01 1.0913580283e+00 -3.0540008714e+00 -4.7211456950e-01 4.0726917978e-02 1.0107193916e-02
129 3.6743591175e+03 -4.0654665353e+01 1.0969457714e+00 -3.1406896167e+00 -4.7017379887e-01 4.1476469393e-02 1.0020908269e-02
130 3.7090954419e+03 -4.1104924461e+01 1.1020036567e+00 -3.2288701294e+00 -4.6786552832e-01 4.2234282206e-02 9.9269845477e-03
131 3.7438188684e+03 -4.1541108165e+01 1.1066799866e+00 -3.3185412353e+00 -4.6518594410e-01 4.3000118729e-02 9.8254329963e-03
132 3.7786041747e+03 -4.1960254376e+01 1.1108262596e+00 -3.4097066779e+00 -4.6213477881e-01 4.3773653997e-02 9.7164185032e-03
133 3.8133036184e+03 -4.2364611794e+01 1.1145169082e+00 -3.5023714297e+00 -4.5871265203e-01 4.4554541275e-02 9.6001445974e-03
134 3.8479923070e+03 -4.2749743697e+01 1.1177520829e+00 -3.5965404624e+00 -4.5492018391e-01 4.5342433898e-02 9.4768147780e-03
135 3.8826710645e+03 -4.3118641807e+01 1.1204576522e+00 -3.6922187471e+00 -4.5075799504e-01 4.6136985281e-02 9.3466325099e-03
136 3.9171921476e+03 -4.3467612421e+01 1.1226337691e+00 -3.7894112541e+00 -4.4622670646e-01 4.6937848926e-02 9.2098012208e-03
137 3.9517049470e+03 -4.3798904608e+01 1.1243548712e+00 -3.8881229537e+00 -4.4132693962e-01 4.7744678431e-02 9.0665242971e-03
138 3.9861360030e+03 -4.4111053355e+01 1.1255468301e+00 -3.9883588153e+00 -4.3605931626e-01 4.8557127492e-02 8.9170050803e-03
139 4.0203375724e+03 -4.4403336572e+01 1.1263583686e+00 -4.0901238082e+00 -4.3042445845e-01 4.9374849916e-02 8.7614468631e-03
140 4.0546076132e+03 -4.4676517928e+01 1.1265667929e+00 -4.1934229016e+00 -4.2442298846e-01 5.0197499627e-02 8.6000528864e-03
141 4.0886498159e+03 -4.4928389840e+01 1.1262465435e+00 -4.2982610642e+00 -4.1805552874e-01 5.1024730671e-02 8.4330263356e-03
142 4.1226878556e+03 -4.5159716152e+01 1.1254720612e+00 -4.4046432647e+00 -4.1132270185e-01 5.1856197221e-02 8.2605703372e-03
143 4.1566482744e+03 -4.5370517958e+01 1.1242435038e+00 -4.5125744717e+00 -4.0422513043e-01 5.2691553589e-02 8.0828879557e-03
144 4.1903833313e+03 -4.5560073601e+01 1.1224867453e+00 -4.6220596539e+00 -3.9676343707e-01 5.3530454227e-02 7.9001821904e-03
145 4.2239681369e+03 -4.5727661505e+01 1.1203505103e+00 -4.7331037796e+00 -3.8893824436e-01 5.4372553738e-02 7.7126559726e-03
146 4.2576263695e+03 -4.5873303011e+01 1.1176121055e+00 -4.8457118176e+00 -3.8075017470e-01 5.5217506877e-02 7.5205121627e-03
147 4.2909131574e+03 -4.5995533867e+01 1.1144945382e+00 -4.9598887366e+00 -3.7219985035e-01 5.6064968560e-02 7.3239535473e-03
148 4.3240521814e+03 -4.6095861239e+01 1.1108493974e+00 -5.0756395055e+00 -3.6328789329e-01 5.6914593870e-02 7.1231828370e-03
149 4.3571185571e+03 -4.6172821027e+01 1.1067511219e+00 -5.1929690933e+00 -3.5401492521e-01 5.7766038062e-02 6.9184026641e-03
150 4.3898902674e+03 -4.6224206369e+01 1.1022741495e+00 -5.3118824694e+00 -3.4438156741e-01 5.8618956568e-02 6.7098155800e-03
151 4.4225163858e+03 -4.6253004119e+01 1.0973443786e+00 -5.4323784631e+00 -3.3438931115e-01 5.9472861771e-02 6.4976522454e-03
152 4.4548475373e+03 -4.6257719396e+01 1.0918878226e+00 -5.5544313425e+00 -3.2404312885e-01 6.0326693309e-02 6.2822560036e-03
153 4.4870311541e+03 -4.6236108351e+01 1.0860533724e+00 -5.6780092357e+00 -3.1334886278e-01 6.1179247784e-02 6.0639983033e-03
154 4.5189918200e+03 -4.6190384209e+01 1.0798413504e+00 -5.8030802714e+00 -3.0231235458e-01 6.2029321996e-02 5.8432505057e-03
155 4.5507284049e+03 -4.6119788915e+01 1.0732520769e+00 -5.9296125790e+00 -2.9093944519e-01 6.2875712951e-02 5.6203838830e-03
156 4.5820912139e+03 -4.6024307308e+01 1.0662858698e+00 -6.0575742887e+00 -2.7923597482e-01 6.3717217869e-02 5.3957696172e-03
157 4.6133762561e+03 -4.5902438613e+01 1.0589430451e+00 -6.1869335317e+00 -2.6720778286e-01 6.4552634186e-02 5.1697787994e-03
158 4.6443595586e+03 -4.5754910612e+01 1.0512981992e+00 -6.3176584403e+00 -2.5486070785e-01 6.5380759561e-02 4.9427824284e-03
159 4.6750400018e+03 -4.5581708303e+01 1.0432030754e+00 -6.4497171478e+00 -2.4220058741e-01 6.6200391885e-02 4.7151514107e-03
160 4.7054907527e+03 -4.5381331063e+01 1.0348065479e+00 -6.5830777891e+00 -2.2923325817e-01 6.7010329283e-02 4.4872565593e-03
161 4.7357106978e+03 -4.5155249653e+01 1.0261832043e+00 -6.7177085007e+00 -2.1596455574e-01 6.7809370123e-02 4.2594685939e-03
162 4.7656244430e+03 -4.4903449206e+01 1.0171847781e+00 -6.8535774207e+00 -2.0240031467e-01 6.8596313024e-02 4.0321581403e-03
163 4.7953794482e+03 -4.4624429225e+01 1.0078858495e+00 -6.9906526894e+00 -1.8854636835e-01 6.9369956859e-02 3.8056957302e-03
164 4.8246774750e+03 -4.4319660589e+01 9.9836099514e-01 -7.1289024492e+00 -1.7440854902e-01 7.0129100765e-02 3.5804518014e-03
165 4.8538145567e+03 -4.3986900036e+01 9.8853622024e-01 -7.2682948448e+00 -1.5999268766e-01 7.0872544150e-02 3.3567966978e-03
166 4.8826410286e+03 -4.3627618511e+01 9.7856037632e-01 -7.4087980240e+00 -1.4530461402e-01 7.1599086699e-02 3.1351006693e-03
167 4.9112300796e+03 -4.3242544152e+01 9.6821089279e-01 -7.5503801371e+00 -1.3035015652e-01 7.2307528385e-02 2.9157338722e-03
168 4.9393577680e+03 -4.2829433779e+01 9.5785946232e-01 -7.6930093382e+00 -1.1513514222e-01 7.2996669474e-02 2.6990663698e-03
169 4.9671715728e+03 -4.2388272744e+01 9.4720922102e-01 -7.8366537845e+00 -9.9665396807e-02 7.3665310534e-02 2.4854681319e-03
170 4.9946704089e+03 -4.1920532084e+01 9.3648328432e-01 -7.9812816373e+00 -8.3946744524e-02 7.4312252446e-02 2.2753090360e-03
171 5.0217046275e+03 -4.1423968681e+01 9.2568191170e-01 -8.1268610622e+00 -6.7985008155e-02 7.4936296409e-02 2.0689588674e-03
172 5.0483474332e+03 -4.0900053602e+01 9.1473107346e-01 -8.2733602292e+00 -5.1786008985e-02 7.5536243952e-02 1.8667873194e-03
173 5.0745234667e+03 -4.0348772256e+01 9.0363101750e-01 -8.4207473133e+00 -3.5355566769e-02 7.6110896944e-02 1.6691639940e-03
174 5.1003802216e+03 -3.9770110059e+01 8.9267911967e-01 -8.5689904947e+00 -1.8699499702e-02 7.6659057598e-02 1.4764584021e-03
175 5.1258423443e+03 -3.9163309597e+01 8.8157848144e-01 -8.7180579591e+00 -1.8236243881e-03 7.7179528487e-02 1.2890399641e-03
176 5.1507604642e+03 -3.8528360331e+01 8.7055226000e-01 -8.8679160686e+00 1.5265519451e-02 7.7671016853e-02 1.1073027951e-03
177 5.1752834049e+03 -3.7866753550e+01 8.5952678268e-01 -9.0185238721e+00 3.2558494790e-02 7.8131847527e-02 9.3174005979e-04
178 5.1993374061e+03 -3.7177013239e+01 8.4872558159e-01 -9.1698385955e+00 5.0045141537e-02 7.8560250025e-02 7.6286961840e-04
179 5.2229229931e+03 -3.6459149043e+01 8.3785219716e-01 -9.3218174718e+00 6.7715301292e-02 7.8954454265e-02 6.0120924168e-04
180 5.2461892605e+03 -3.5714656267e+01 8.2713014693e-01 -9.4744177414e+00 8.5558817367e-02 7.9312690567e-02 4.4727661133e-04
181 5.2689138872e+03 -3.4943544532e+01 8.1656009039e-01 -9.6275966528e+00 1.0356553481e-01 7.9633189671e-02 3.0158932011e-04
